instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u250_02.txt,102,16,3,20,103.1,103,104,1.8758,10,0
u250_02.txt,102,16,3,35,103.4,103,104,2.119,10,0
u250_02.txt,102,16,3,50,103.8,103,104,2.3284,10,0
u250_02.txt,102,16,3,70,104,104,104,2.616,10,0
u250_02.txt,102,16,3,90,104.3,104,105,3.4439,10,0
u250_02.txt,102,16,5,20,103.1,103,104,2.0438,10,0
u250_02.txt,102,16,5,35,103.6,103,104,2.3768,10,0
u250_02.txt,102,16,5,50,104,104,104,2.2456,10,0
u250_02.txt,102,16,5,70,104,104,104,2.5491,10,0
u250_02.txt,102,16,5,90,104.8,104,105,2.9902,10,0
u250_02.txt,102,30,3,20,103,103,103,3.4937,10,0
u250_02.txt,102,30,3,35,103.1,103,104,4.4535,10,0
u250_02.txt,102,30,3,50,103.5,103,104,4.6876,10,0
u250_02.txt,102,30,3,70,103.9,103,104,5.0311,10,0
u250_02.txt,102,30,3,90,104.2,104,105,5.7704,10,0
u250_02.txt,102,30,5,20,103,103,103,3.5156,10,0
u250_02.txt,102,30,5,35,103.4,103,104,4.5696,10,0
u250_02.txt,102,30,5,50,103.7,103,104,4.7634,10,0
u250_02.txt,102,30,5,70,104,104,104,4.8197,10,0
u250_02.txt,102,30,5,90,104.3,104,105,6.2293,10,0
u250_02.txt,102,60,3,20,103,103,103,7.0476,10,0
u250_02.txt,102,60,3,35,103.1,103,104,8.7739,10,0
u250_02.txt,102,60,3,50,103.2,103,104,10.4079,10,0
u250_02.txt,102,60,3,70,103.9,103,104,10.3636,10,0
u250_02.txt,102,60,3,90,104.1,104,105,13.1112,10,0
u250_02.txt,102,60,5,20,103,103,103,7.174,10,0
u250_02.txt,102,60,5,35,103.1,103,104,8.4527,10,0
u250_02.txt,102,60,5,50,103.4,103,104,9.9899,10,0
u250_02.txt,102,60,5,70,103.9,103,104,10.0955,10,0
u250_02.txt,102,60,5,90,104.1,104,105,11.7081,10,0
u250_02.txt,102,100,3,20,103,103,103,11.6609,10,0
u250_02.txt,102,100,3,35,103,103,103,14.422,10,0
u250_02.txt,102,100,3,50,103,103,103,17.2158,10,0
u250_02.txt,102,100,3,70,103.8,103,104,19.2425,10,0
u250_02.txt,102,100,3,90,104,104,104,21.8863,10,0
u250_02.txt,102,100,5,20,103,103,103,11.6954,10,0
u250_02.txt,102,100,5,35,103,103,103,14.5662,10,0
u250_02.txt,102,100,5,50,103.3,103,104,15.5772,10,0
u250_02.txt,102,100,5,70,103.8,103,104,18.4273,10,0
u250_02.txt,102,100,5,90,104,104,104,20.6499,10,0
