instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u500_01.txt,201,16,3,20,204,204,204,6.3615,10,0
u500_01.txt,201,16,3,35,204,204,204,6.8299,10,0
u500_01.txt,201,16,3,50,204,204,204,7.6444,10,0
u500_01.txt,201,16,3,70,205,205,205,8.3365,10,0
u500_01.txt,201,16,3,90,205,205,205,9.5113,10,0
u500_01.txt,201,16,5,20,204,204,204,6.0835,10,0
u500_01.txt,201,16,5,35,204,204,204,6.5956,10,0
u500_01.txt,201,16,5,50,204,204,204,7.3935,10,0
u500_01.txt,201,16,5,70,205,205,205,8.2329,10,0
u500_01.txt,201,16,5,90,205,205,205,9.3472,10,0
u500_01.txt,201,30,3,20,204,204,204,11.4272,10,0
u500_01.txt,201,30,3,35,204,204,204,12.3637,10,0
u500_01.txt,201,30,3,50,204,204,204,14.2152,10,0
u500_01.txt,201,30,3,70,205,205,205,16.1819,10,0
u500_01.txt,201,30,3,90,204.9,204,205,17.9989,10,0
u500_01.txt,201,30,5,20,204,204,204,11.6689,10,0
u500_01.txt,201,30,5,35,204,204,204,12.3588,10,0
u500_01.txt,201,30,5,50,204,204,204,14.0752,10,0
u500_01.txt,201,30,5,70,205,205,205,15.5726,10,0
u500_01.txt,201,30,5,90,205,205,205,17.7179,10,0
u500_01.txt,201,60,3,20,204,204,204,22.7076,10,0
u500_01.txt,201,60,3,35,204,204,204,23.8747,10,0
u500_01.txt,201,60,3,50,204,204,204,27.2679,10,0
u500_01.txt,201,60,3,70,204.9,204,205,31.31,10,0
u500_01.txt,201,60,3,90,204.8,204,205,40.8707,10,0
u500_01.txt,201,60,5,20,204,204,204,21.9847,10,0
u500_01.txt,201,60,5,35,204,204,204,23.8432,10,0
u500_01.txt,201,60,5,50,204,204,204,26.9045,10,0
u500_01.txt,201,60,5,70,204.8,204,205,33.1698,10,0
u500_01.txt,201,60,5,90,204.7,204,205,37.476,10,0
u500_01.txt,201,100,3,20,204,204,204,36.6627,10,0
u500_01.txt,201,100,3,35,204,204,204,39.7302,10,0
u500_01.txt,201,100,3,50,204,204,204,45.4677,10,0
u500_01.txt,201,100,3,70,204.7,204,205,65.164,10,0
u500_01.txt,201,100,3,90,204.6,204,205,67.279,10,0
u500_01.txt,201,100,5,20,204,204,204,36.6524,10,0
u500_01.txt,201,100,5,35,204,204,204,39.7623,10,0
u500_01.txt,201,100,5,50,204,204,204,45.0735,10,0
u500_01.txt,201,100,5,70,204.7,204,205,63.0294,10,0
u500_01.txt,201,100,5,90,204.4,204,205,67.7897,10,0
