instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u500_00.txt,198,16,3,20,201,201,201,6.1499,10,0
u500_00.txt,198,16,3,35,201,201,201,6.821,10,0
u500_00.txt,198,16,3,50,201,201,201,7.8953,10,0
u500_00.txt,198,16,3,70,202,202,202,8.5179,10,0
u500_00.txt,198,16,3,90,202.3,202,203,10.9024,10,0
u500_00.txt,198,16,5,20,201,201,201,6.0452,10,0
u500_00.txt,198,16,5,35,201,201,201,6.5541,10,0
u500_00.txt,198,16,5,50,201.1,201,202,7.7114,10,0
u500_00.txt,198,16,5,70,202,202,202,8.3267,10,0
u500_00.txt,198,16,5,90,202.5,202,203,10.3968,10,0
u500_00.txt,198,30,3,20,201,201,201,11.3956,10,0
u500_00.txt,198,30,3,35,201,201,201,12.2956,10,0
u500_00.txt,198,30,3,50,201,201,201,14.5067,10,0
u500_00.txt,198,30,3,70,202,202,202,16.689,10,0
u500_00.txt,198,30,3,90,202,202,202,21.9769,10,0
u500_00.txt,198,30,5,20,201,201,201,11.3007,10,0
u500_00.txt,198,30,5,35,201,201,201,12.5303,10,0
u500_00.txt,198,30,5,50,201,201,201,13.9451,10,0
u500_00.txt,198,30,5,70,202,202,202,16.0509,10,0
u500_00.txt,198,30,5,90,202,202,202,21.2997,10,0
u500_00.txt,198,60,3,20,201,201,201,22.7306,10,0
u500_00.txt,198,60,3,35,201,201,201,24.8577,10,0
u500_00.txt,198,60,3,50,201,201,201,28.885,10,0
u500_00.txt,198,60,3,70,201.9,201,202,33.178,10,0
u500_00.txt,198,60,3,90,202,202,202,37.9989,10,0
u500_00.txt,198,60,5,20,201,201,201,21.8283,10,0
u500_00.txt,198,60,5,35,201,201,201,23.8,10,0
u500_00.txt,198,60,5,50,201,201,201,27.1071,10,0
u500_00.txt,198,60,5,70,202,202,202,30.8289,10,0
u500_00.txt,198,60,5,90,202,202,202,35.9467,10,0
u500_00.txt,198,100,3,20,201,201,201,36.3361,10,0
u500_00.txt,198,100,3,35,201,201,201,39.764,10,0
u500_00.txt,198,100,3,50,200.9,200,201,50.0036,10,0
u500_00.txt,198,100,3,70,201.7,201,202,56.9332,10,0
u500_00.txt,198,100,3,90,201.9,201,202,68.8239,10,0
u500_00.txt,198,100,5,20,201,201,201,36.3459,10,0
u500_00.txt,198,100,5,35,201,201,201,39.7933,10,0
u500_00.txt,198,100,5,50,200.9,200,201,46.6342,10,0
u500_00.txt,198,100,5,70,202,202,202,51.1725,10,0
u500_00.txt,198,100,5,90,202,202,202,58.9995,10,0
