instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u120_01.txt,49,60,2,20,49,49,49,0.38381,100,0
u120_01.txt,49,60,2,35,49,49,49,0.41561,100,0
u120_01.txt,49,60,2,50,49,49,49,0.5239,100,0
u120_01.txt,49,60,2,60,49,49,49,0.63307,100,0
u120_01.txt,49,60,2,70,49,49,49,0.65296,100,0
u120_01.txt,49,60,2,80,49,49,49,0.92769,100,0
u120_01.txt,49,60,2,90,49.01,49,50,0.9761,100,0
u120_01.txt,49,60,3,20,49,49,49,0.39331,100,0
u120_01.txt,49,60,3,35,49,49,49,0.41511,100,0
u120_01.txt,49,60,3,50,49,49,49,0.50974,100,0
u120_01.txt,49,60,3,60,49,49,49,0.58936,100,0
u120_01.txt,49,60,3,70,49,49,49,0.61618,100,0
u120_01.txt,49,60,3,80,49,49,49,0.80723,100,0
u120_01.txt,49,60,3,90,49,49,49,0.86313,100,0
u120_01.txt,49,60,4,20,49,49,49,0.38418,100,0
u120_01.txt,49,60,4,35,49,49,49,0.41626,100,0
u120_01.txt,49,60,4,50,49,49,49,0.51151,100,0
u120_01.txt,49,60,4,60,49,49,49,0.60413,100,0
u120_01.txt,49,60,4,70,49,49,49,0.6115,100,0
u120_01.txt,49,60,4,80,49,49,49,0.73121,100,0
u120_01.txt,49,60,4,90,49.01,49,50,0.75493,100,0
u120_01.txt,49,60,5,20,49,49,49,0.39002,100,0
u120_01.txt,49,60,5,35,49,49,49,0.42582,100,0
u120_01.txt,49,60,5,50,49,49,49,0.50792,100,0
u120_01.txt,49,60,5,60,49,49,49,0.56666,100,0
u120_01.txt,49,60,5,70,49,49,49,0.58116,100,0
u120_01.txt,49,60,5,80,49,49,49,0.70329,100,0
u120_01.txt,49,60,5,90,49,49,49,0.72399,100,0
u120_01.txt,49,60,6,20,49,49,49,0.39002,100,0
u120_01.txt,49,60,6,35,49,49,49,0.41685,100,0
u120_01.txt,49,60,6,50,49,49,49,0.49346,100,0
u120_01.txt,49,60,6,60,49,49,49,0.54745,100,0
u120_01.txt,49,60,6,70,49,49,49,0.57804,100,0
u120_01.txt,49,60,6,80,49,49,49,0.65503,100,0
u120_01.txt,49,60,6,90,49,49,49,0.67845,100,0
u120_01.txt,49,60,8,20,49,49,49,0.38385,100,0
u120_01.txt,49,60,8,35,49,49,49,0.41336,100,0
u120_01.txt,49,60,8,50,49,49,49,0.49694,100,0
u120_01.txt,49,60,8,60,49,49,49,0.55344,100,0
u120_01.txt,49,60,8,70,49,49,49,0.56449,100,0
u120_01.txt,49,60,8,80,49,49,49,0.6576,100,0
u120_01.txt,49,60,8,90,49,49,49,0.68091,100,0
u120_01.txt,49,60,10,20,49,49,49,0.38783,100,0
u120_01.txt,49,60,10,35,49,49,49,0.42906,100,0
u120_01.txt,49,60,10,50,49,49,49,0.49498,100,0
u120_01.txt,49,60,10,60,49,49,49,0.53437,100,0
u120_01.txt,49,60,10,70,49,49,49,0.55498,100,0
u120_01.txt,49,60,10,80,49,49,49,0.62149,100,0
u120_01.txt,49,60,10,90,49,49,49,0.65172,100,0
u120_01.txt,49,80,2,20,49,49,49,0.52687,100,0
u120_01.txt,49,80,2,35,49,49,49,0.56887,100,0
u120_01.txt,49,80,2,50,49,49,49,0.7025,100,0
u120_01.txt,49,80,2,60,49,49,49,0.84005,100,0
u120_01.txt,49,80,2,70,49,49,49,0.86655,100,0
u120_01.txt,49,80,2,80,49,49,49,1.28728,100,0
u120_01.txt,49,80,2,90,49,49,49,1.41929,100,0
u120_01.txt,49,80,3,20,49,49,49,0.5222,100,0
u120_01.txt,49,80,3,35,49,49,49,0.56235,100,0
u120_01.txt,49,80,3,50,49,49,49,0.69262,100,0
u120_01.txt,49,80,3,60,49,49,49,0.81855,100,0
u120_01.txt,49,80,3,70,49,49,49,0.84019,100,0
u120_01.txt,49,80,3,80,49,49,49,1.09537,100,0
u120_01.txt,49,80,3,90,49,49,49,1.15957,100,0
u120_01.txt,49,80,4,20,49,49,49,0.52938,100,0
u120_01.txt,49,80,4,35,49,49,49,0.5607,100,0
u120_01.txt,49,80,4,50,49,49,49,0.67743,100,0
u120_01.txt,49,80,4,60,49,49,49,0.79108,100,0
u120_01.txt,49,80,4,70,49,49,49,0.79835,100,0
u120_01.txt,49,80,4,80,49,49,49,0.97421,100,0
u120_01.txt,49,80,4,90,49,49,49,1.04782,100,0
u120_01.txt,49,80,5,20,49,49,49,0.51581,100,0
u120_01.txt,49,80,5,35,49,49,49,0.55371,100,0
u120_01.txt,49,80,5,50,49,49,49,0.67226,100,0
u120_01.txt,49,80,5,60,49,49,49,0.77386,100,0
u120_01.txt,49,80,5,70,49,49,49,0.79411,100,0
u120_01.txt,49,80,5,80,49,49,49,0.93715,100,0
u120_01.txt,49,80,5,90,49,49,49,0.98992,100,0
u120_01.txt,49,80,6,20,49,49,49,0.51282,100,0
u120_01.txt,49,80,6,35,49,49,49,0.55232,100,0
u120_01.txt,49,80,6,50,49,49,49,0.66593,100,0
u120_01.txt,49,80,6,60,49,49,49,0.76117,100,0
u120_01.txt,49,80,6,70,49,49,49,0.77957,100,0
u120_01.txt,49,80,6,80,49,49,49,0.87701,100,0
u120_01.txt,49,80,6,90,49,49,49,0.93891,100,0
u120_01.txt,49,80,8,20,49,49,49,0.51769,100,0
u120_01.txt,49,80,8,35,49,49,49,0.55778,100,0
u120_01.txt,49,80,8,50,49,49,49,0.65362,100,0
u120_01.txt,49,80,8,60,49,49,49,0.74189,100,0
u120_01.txt,49,80,8,70,49,49,49,0.77238,100,0
u120_01.txt,49,80,8,80,49,49,49,0.84335,100,0
u120_01.txt,49,80,8,90,49,49,49,0.86949,100,0
u120_01.txt,49,80,10,20,49,49,49,0.52614,100,0
u120_01.txt,49,80,10,35,49,49,49,0.56427,100,0
u120_01.txt,49,80,10,50,49,49,49,0.64802,100,0
u120_01.txt,49,80,10,60,49,49,49,0.72261,100,0
u120_01.txt,49,80,10,70,49,49,49,0.76406,100,0
u120_01.txt,49,80,10,80,49,49,49,0.82213,100,0
u120_01.txt,49,80,10,90,49,49,49,0.85414,100,0
u120_01.txt,49,100,2,20,49,49,49,0.6558,100,0
u120_01.txt,49,100,2,35,49,49,49,0.70934,100,0
u120_01.txt,49,100,2,50,49,49,49,0.86383,100,0
u120_01.txt,49,100,2,60,49,49,49,1.05436,100,0
u120_01.txt,49,100,2,70,49,49,49,1.10428,100,0
u120_01.txt,49,100,2,80,49,49,49,1.6922,100,0
u120_01.txt,49,100,2,90,49,49,49,1.832,100,0
u120_01.txt,49,100,3,20,49,49,49,0.64223,100,0
u120_01.txt,49,100,3,35,49,49,49,0.7055,100,0
u120_01.txt,49,100,3,50,49,49,49,0.86396,100,0
u120_01.txt,49,100,3,60,49,49,49,1.00141,100,0
u120_01.txt,49,100,3,70,49,49,49,1.06703,100,0
u120_01.txt,49,100,3,80,49,49,49,1.39357,100,0
u120_01.txt,49,100,3,90,49,49,49,1.47408,100,0
u120_01.txt,49,100,4,20,49,49,49,0.66008,100,0
u120_01.txt,49,100,4,35,49,49,49,0.69609,100,0
u120_01.txt,49,100,4,50,49,49,49,0.83851,100,0
u120_01.txt,49,100,4,60,49,49,49,1.00193,100,0
u120_01.txt,49,100,4,70,49,49,49,1.02635,100,0
u120_01.txt,49,100,4,80,49,49,49,1.28079,100,0
u120_01.txt,49,100,4,90,49,49,49,1.35736,100,0
u120_01.txt,49,100,5,20,49,49,49,0.64745,100,0
u120_01.txt,49,100,5,35,49,49,49,0.7002,100,0
u120_01.txt,49,100,5,50,49,49,49,0.85119,100,0
u120_01.txt,49,100,5,60,49,49,49,0.9674,100,0
u120_01.txt,49,100,5,70,49,49,49,1.00666,100,0
u120_01.txt,49,100,5,80,49,49,49,1.19204,100,0
u120_01.txt,49,100,5,90,49,49,49,1.20874,100,0
u120_01.txt,49,100,6,20,49,49,49,0.6437,100,0
u120_01.txt,49,100,6,35,49,49,49,0.69299,100,0
u120_01.txt,49,100,6,50,49,49,49,0.82672,100,0
u120_01.txt,49,100,6,60,49,49,49,0.94432,100,0
u120_01.txt,49,100,6,70,49,49,49,1.00389,100,0
u120_01.txt,49,100,6,80,49,49,49,1.122,100,0
u120_01.txt,49,100,6,90,49,49,49,1.17804,100,0
u120_01.txt,49,100,8,20,49,49,49,0.65601,100,0
u120_01.txt,49,100,8,35,49,49,49,0.69653,100,0
u120_01.txt,49,100,8,50,49,49,49,0.82332,100,0
u120_01.txt,49,100,8,60,49,49,49,0.95364,100,0
u120_01.txt,49,100,8,70,49,49,49,0.99557,100,0
u120_01.txt,49,100,8,80,49,49,49,1.08638,100,0
u120_01.txt,49,100,8,90,49,49,49,1.10749,100,0
u120_01.txt,49,100,10,20,49,49,49,0.64961,100,0
u120_01.txt,49,100,10,35,49,49,49,0.69942,100,0
u120_01.txt,49,100,10,50,49,49,49,0.82197,100,0
u120_01.txt,49,100,10,60,49,49,49,0.94182,100,0
u120_01.txt,49,100,10,70,49,49,49,0.98126,100,0
u120_01.txt,49,100,10,80,49,49,49,1.06157,100,0
u120_01.txt,49,100,10,90,49,49,49,1.07976,100,0
