instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u120_00.txt,48,16,3,20,49,49,49,0.499,10,0
u120_00.txt,48,16,3,35,48.9,48,49,0.5437,10,0
u120_00.txt,48,16,3,50,49,49,49,0.5978,10,0
u120_00.txt,48,16,3,70,49,49,49,0.6572,10,0
u120_00.txt,48,16,3,90,49,49,49,0.7651,10,0
u120_00.txt,48,16,5,20,49,49,49,0.5044,10,0
u120_00.txt,48,16,5,35,49,49,49,0.5571,10,0
u120_00.txt,48,16,5,50,49,49,49,0.6093,10,0
u120_00.txt,48,16,5,70,49,49,49,0.668,10,0
u120_00.txt,48,16,5,90,49,49,49,0.7576,10,0
u120_00.txt,48,30,3,20,48.7,48,49,1.0504,10,0
u120_00.txt,48,30,3,35,48.6,48,49,1.3384,10,0
u120_00.txt,48,30,3,50,48.9,48,49,1.2067,10,0
u120_00.txt,48,30,3,70,48.9,48,49,1.3312,10,0
u120_00.txt,48,30,3,90,49,49,49,1.4529,10,0
u120_00.txt,48,30,5,20,49,49,49,0.955,10,0
u120_00.txt,48,30,5,35,48.6,48,49,1.2579,10,0
u120_00.txt,48,30,5,50,48.8,48,49,1.2442,10,0
u120_00.txt,48,30,5,70,48.7,48,49,1.3227,10,0
u120_00.txt,48,30,5,90,49,49,49,1.4211,10,0
u120_00.txt,48,60,3,20,48.4,48,49,2.0748,10,0
u120_00.txt,48,60,3,35,48.6,48,49,2.5595,10,0
u120_00.txt,48,60,3,50,48.9,48,49,2.3164,10,0
u120_00.txt,48,60,3,70,48.4,48,49,3.2531,10,0
u120_00.txt,48,60,3,90,49,49,49,2.8972,10,0
u120_00.txt,48,60,5,20,48.1,48,49,2.051,10,0
u120_00.txt,48,60,5,35,48.4,48,49,2.4251,10,0
u120_00.txt,48,60,5,50,48.8,48,49,2.4436,10,0
u120_00.txt,48,60,5,70,48.9,48,49,2.5064,10,0
u120_00.txt,48,60,5,90,49,49,49,2.8748,10,0
u120_00.txt,48,100,3,20,48,48,48,3.7159,10,0
u120_00.txt,48,100,3,35,48.3,48,49,4.6737,10,0
u120_00.txt,48,100,3,50,48.5,48,49,4.5629,10,0
u120_00.txt,48,100,3,70,48.8,48,49,4.7754,10,0
u120_00.txt,48,100,3,90,49,49,49,4.8676,10,0
u120_00.txt,48,100,5,20,48,48,48,3.5819,10,0
u120_00.txt,48,100,5,35,48.1,48,49,4.2378,10,0
u120_00.txt,48,100,5,50,48.5,48,49,4.705,10,0
u120_00.txt,48,100,5,70,48.8,48,49,4.5978,10,0
u120_00.txt,48,100,5,90,48.9,48,49,5.2514,10,0
