instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u120_01.txt,49,16,3,20,49,49,49,0.5623,10,0
u120_01.txt,49,16,3,35,49,49,49,0.6219,10,0
u120_01.txt,49,16,3,50,49,49,49,0.6718,10,0
u120_01.txt,49,16,3,70,49.3,49,50,0.7632,10,0
u120_01.txt,49,16,3,90,49.6,49,50,0.8647,10,0
u120_01.txt,49,16,5,20,49,49,49,0.5139,10,0
u120_01.txt,49,16,5,35,49,49,49,0.5741,10,0
u120_01.txt,49,16,5,50,49,49,49,0.7052,10,0
u120_01.txt,49,16,5,70,49.4,49,50,0.7631,10,0
u120_01.txt,49,16,5,90,50,50,50,0.762,10,0
u120_01.txt,49,30,3,20,49,49,49,0.9703,10,0
u120_01.txt,49,30,3,35,49,49,49,1.0942,10,0
u120_01.txt,49,30,3,50,49,49,49,1.2799,10,0
u120_01.txt,49,30,3,70,49,49,49,1.5643,10,0
u120_01.txt,49,30,3,90,49.7,49,50,1.7135,10,0
u120_01.txt,49,30,5,20,49,49,49,0.9834,10,0
u120_01.txt,49,30,5,35,49,49,49,1.0891,10,0
u120_01.txt,49,30,5,50,49,49,49,1.2544,10,0
u120_01.txt,49,30,5,70,49,49,49,1.4005,10,0
u120_01.txt,49,30,5,90,49.3,49,50,1.7907,10,0
u120_01.txt,49,60,3,20,49,49,49,1.9215,10,0
u120_01.txt,49,60,3,35,49,49,49,2.1588,10,0
u120_01.txt,49,60,3,50,49,49,49,2.4792,10,0
u120_01.txt,49,60,3,70,49,49,49,3.1066,10,0
u120_01.txt,49,60,3,90,49.7,49,50,3.1304,10,0
u120_01.txt,49,60,5,20,49,49,49,1.9008,10,0
u120_01.txt,49,60,5,35,49,49,49,2.1197,10,0
u120_01.txt,49,60,5,50,49,49,49,2.4026,10,0
u120_01.txt,49,60,5,70,49,49,49,2.8282,10,0
u120_01.txt,49,60,5,90,49.7,49,50,3.3133,10,0
u120_01.txt,49,100,3,20,49,49,49,3.2756,10,0
u120_01.txt,49,100,3,35,49,49,49,3.6234,10,0
u120_01.txt,49,100,3,50,49,49,49,4.1729,10,0
u120_01.txt,49,100,3,70,49,49,49,4.9217,10,0
u120_01.txt,49,100,3,90,49.6,49,50,5.9901,10,0
u120_01.txt,49,100,5,20,49,49,49,3.2063,10,0
u120_01.txt,49,100,5,35,49,49,49,3.534,10,0
u120_01.txt,49,100,5,50,49,49,49,4.0397,10,0
u120_01.txt,49,100,5,70,49,49,49,4.7373,10,0
u120_01.txt,49,100,5,90,49.5,49,50,5.8547,10,0
