instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u250_00.txt,99,20,3,80,101,101,101,0.74321,100,0
u250_00.txt,99,20,3,90,101,101,101,0.83549,100,0
u250_00.txt,99,20,4,20,100,100,100,0.45441,100,0
u250_00.txt,99,20,4,35,100,100,100,0.51757,100,0
u250_00.txt,99,20,4,50,100.57,100,101,0.68308,100,0
u250_00.txt,99,20,4,60,100.98,100,101,0.58558,100,0
u250_00.txt,99,20,4,70,101,101,101,0.64249,100,0
u250_00.txt,99,20,4,80,101,101,101,0.72203,100,0
u250_00.txt,99,20,4,90,101,101,101,0.80463,100,0
u250_00.txt,99,20,5,20,100,100,100,0.45957,100,0
u250_00.txt,99,20,5,35,100,100,100,0.50504,100,0
u250_00.txt,99,20,5,50,100.65,100,101,0.64012,100,0
u250_00.txt,99,20,5,60,100.97,100,101,0.59535,100,0
u250_00.txt,99,20,5,70,101,101,101,0.6414,100,0
u250_00.txt,99,20,5,80,101,101,101,0.69807,100,0
u250_00.txt,99,20,5,90,101,101,101,0.75694,100,0
u250_00.txt,99,20,6,20,100,100,100,0.46304,100,0
u250_00.txt,99,20,6,35,100,100,100,0.5154,100,0
u250_00.txt,99,20,6,50,100.55,100,101,0.68027,100,0
u250_00.txt,99,20,6,60,100.98,100,101,0.57573,100,0
u250_00.txt,99,20,6,70,101,101,101,0.63195,100,0
u250_00.txt,99,20,6,80,101,101,101,0.69432,100,0
u250_00.txt,99,20,6,90,101,101,101,0.76826,100,0
u250_00.txt,99,20,8,20,100,100,100,0.45711,100,0
u250_00.txt,99,20,8,35,100,100,100,0.50267,100,0
u250_00.txt,99,20,8,50,100.61,100,101,0.65606,100,0
u250_00.txt,99,20,8,60,100.99,100,101,0.58732,100,0
u250_00.txt,99,20,8,70,101,101,101,0.63381,100,0
u250_00.txt,99,20,8,80,101,101,101,0.67756,100,0
u250_00.txt,99,20,8,90,101,101,101,0.72967,100,0
u250_00.txt,99,20,10,20,100,100,100,0.46137,100,0
u250_00.txt,99,20,10,35,100,100,100,0.51377,100,0
u250_00.txt,99,20,10,50,100.62,100,101,0.64875,100,0
u250_00.txt,99,20,10,60,101,101,101,0.56994,100,0
u250_00.txt,99,20,10,70,101,101,101,0.62612,100,0
u250_00.txt,99,20,10,80,101,101,101,0.68346,100,0
u250_00.txt,99,20,10,90,101,101,101,0.72859,100,0
u250_00.txt,99,30,2,20,100,100,100,0.68902,100,0
u250_00.txt,99,30,2,35,100,100,100,0.7774,100,0
u250_00.txt,99,30,2,50,100.41,100,101,1.23791,100,0
u250_00.txt,99,30,2,60,100.96,100,101,0.91959,100,0
u250_00.txt,99,30,2,70,100.99,100,101,1.05385,100,0
u250_00.txt,99,30,2,80,101,101,101,1.17917,100,0
u250_00.txt,99,30,2,90,101,101,101,1.37791,100,0
u250_00.txt,99,30,3,20,100,100,100,0.70456,100,0
u250_00.txt,99,30,3,35,100,100,100,0.7734,100,0
u250_00.txt,99,30,3,50,100.44,100,101,1.12097,100,0
u250_00.txt,99,30,3,60,100.97,100,101,0.89433,100,0
u250_00.txt,99,30,3,70,101,101,101,0.9937,100,0
u250_00.txt,99,30,3,80,101,101,101,1.11875,100,0
u250_00.txt,99,30,3,90,101,101,101,1.28075,100,0
u250_00.txt,99,30,4,20,100,100,100,0.68737,100,0
u250_00.txt,99,30,4,35,100,100,100,0.76734,100,0
u250_00.txt,99,30,4,50,100.39,100,101,1.15202,100,0
u250_00.txt,99,30,4,60,100.99,100,101,0.8751,100,0
u250_00.txt,99,30,4,70,100.98,100,101,0.98408,100,0
u250_00.txt,99,30,4,80,101,101,101,1.11901,100,0
u250_00.txt,99,30,4,90,101,101,101,1.20653,100,0
u250_00.txt,99,30,5,20,100,100,100,0.69347,100,0
u250_00.txt,99,30,5,35,100,100,100,0.77181,100,0
u250_00.txt,99,30,5,50,100.39,100,101,1.08635,100,0
u250_00.txt,99,30,5,60,100.96,100,101,0.87527,100,0
u250_00.txt,99,30,5,70,101,101,101,0.97872,100,0
u250_00.txt,99,30,5,80,101,101,101,1.06018,100,0
u250_00.txt,99,30,5,90,101,101,101,1.17135,100,0
u250_00.txt,99,30,6,20,100,100,100,0.69586,100,0
u250_00.txt,99,30,6,35,100,100,100,0.75306,100,0
u250_00.txt,99,30,6,50,100.45,100,101,1.02858,100,0
u250_00.txt,99,30,6,60,100.97,100,101,0.89601,100,0
u250_00.txt,99,30,6,70,101,101,101,0.96128,100,0
u250_00.txt,99,30,6,80,101,101,101,1.05451,100,0
u250_00.txt,99,30,6,90,101,101,101,1.15016,100,0
u250_00.txt,99,30,8,20,100,100,100,0.68439,100,0
u250_00.txt,99,30,8,35,100,100,100,0.76142,100,0
u250_00.txt,99,30,8,50,100.38,100,101,1.04452,100,0
u250_00.txt,99,30,8,60,100.97,100,101,0.87029,100,0
u250_00.txt,99,30,8,70,100.99,100,101,0.95875,100,0
u250_00.txt,99,30,8,80,101,101,101,1.04515,100,0
u250_00.txt,99,30,8,90,101,101,101,1.11036,100,0
u250_00.txt,99,30,10,20,100,100,100,0.69391,100,0
u250_00.txt,99,30,10,35,100,100,100,0.76725,100,0
u250_00.txt,99,30,10,50,100.45,100,101,1.02855,100,0
u250_00.txt,99,30,10,60,100.98,100,101,0.86865,100,0
u250_00.txt,99,30,10,70,101,101,101,0.95988,100,0
u250_00.txt,99,30,10,80,101,101,101,1.01956,100,0
u250_00.txt,99,30,10,90,101,101,101,1.10607,100,0
u250_00.txt,99,40,2,20,100,100,100,0.92991,100,0
u250_00.txt,99,40,2,35,100,100,100,1.02579,100,0
u250_00.txt,99,40,2,50,100.23,100,101,1.87986,100,0
u250_00.txt,99,40,2,60,100.96,100,101,1.195,100,0
u250_00.txt,99,40,2,70,101,101,101,1.3534,100,0
u250_00.txt,99,40,2,80,101,101,101,1.55625,100,0
u250_00.txt,99,40,2,90,101,101,101,1.86633,100,0
u250_00.txt,99,40,3,20,100,100,100,0.91844,100,0
u250_00.txt,99,40,3,35,100,100,100,1.0414,100,0
u250_00.txt,99,40,3,50,100.33,100,101,1.67132,100,0
u250_00.txt,99,40,3,60,100.95,100,101,1.22403,100,0
u250_00.txt,99,40,3,70,101,101,101,1.3238,100,0
u250_00.txt,99,40,3,80,101,101,101,1.51455,100,0
u250_00.txt,99,40,3,90,101,101,101,1.7098,100,0
u250_00.txt,99,40,4,20,100,100,100,0.92656,100,0
u250_00.txt,99,40,4,35,100,100,100,1.0204,100,0
u250_00.txt,99,40,4,50,100.4,100,101,1.48286,100,0
u250_00.txt,99,40,4,60,100.99,100,101,1.16988,100,0
u250_00.txt,99,40,4,70,101,101,101,1.31164,100,0
u250_00.txt,99,40,4,80,101,101,101,1.4708,100,0
u250_00.txt,99,40,4,90,101,101,101,1.62649,100,0
u250_00.txt,99,40,5,20,100,100,100,0.92236,100,0
u250_00.txt,99,40,5,35,100,100,100,1.01101,100,0
u250_00.txt,99,40,5,50,100.3,100,101,1.53379,100,0
u250_00.txt,99,40,5,60,100.98,100,101,1.16648,100,0
u250_00.txt,99,40,5,70,100.99,100,101,1.32158,100,0
u250_00.txt,99,40,5,80,101,101,101,1.43272,100,0
u250_00.txt,99,40,5,90,101,101,101,1.57046,100,0
u250_00.txt,99,40,6,20,100,100,100,0.91216,100,0
u250_00.txt,99,40,6,35,100,100,100,1.01096,100,0
u250_00.txt,99,40,6,50,100.45,100,101,1.44106,100,0
u250_00.txt,99,40,6,60,100.93,100,101,1.19111,100,0
u250_00.txt,99,40,6,70,101,101,101,1.29249,100,0
u250_00.txt,99,40,6,80,101,101,101,1.40669,100,0
u250_00.txt,99,40,6,90,101,101,101,1.55367,100,0
u250_00.txt,99,40,8,20,100,100,100,0.91067,100,0
u250_00.txt,99,40,8,35,100,100,100,1.02817,100,0
u250_00.txt,99,40,8,50,100.34,100,101,1.41837,100,0
u250_00.txt,99,40,8,60,100.98,100,101,1.15078,100,0
u250_00.txt,99,40,8,70,100.99,100,101,1.26946,100,0
u250_00.txt,99,40,8,80,101,101,101,1.39112,100,0
u250_00.txt,99,40,8,90,101,101,101,1.489,100,0
u250_00.txt,99,40,10,20,100,100,100,0.9164,100,0
u250_00.txt,99,40,10,35,100,100,100,1.01915,100,0
u250_00.txt,99,40,10,50,100.32,100,101,1.38917,100,0
u250_00.txt,99,40,10,60,100.94,100,101,1.19426,100,0
u250_00.txt,99,40,10,70,101,101,101,1.2862,100,0
u250_00.txt,99,40,10,80,101,101,101,1.37755,100,0
u250_00.txt,99,40,10,90,101,101,101,1.48469,100,0
u250_00.txt,99,60,2,20,100,100,100,1.37538,100,0
u250_00.txt,99,60,2,35,100,100,100,1.5629,100,0
u250_00.txt,99,60,2,50,100.17,100,101,3.06299,100,0
u250_00.txt,99,60,2,60,100.91,100,101,1.93999,100,0
u250_00.txt,99,60,2,70,100.96,100,101,2.11008,100,0
u250_00.txt,99,60,2,80,101,101,101,2.34973,100,0
u250_00.txt,99,60,2,90,101,101,101,2.87477,100,0
u250_00.txt,99,60,3,20,100,100,100,1.39651,100,0
u250_00.txt,99,60,3,35,100,100,100,1.53691,100,0
u250_00.txt,99,60,3,50,100.14,100,101,2.79665,100,0
u250_00.txt,99,60,3,60,100.89,100,101,1.92464,100,0
u250_00.txt,99,60,3,70,101,101,101,2.00036,100,0
u250_00.txt,99,60,3,80,100.99,100,101,2.30385,100,0
u250_00.txt,99,60,3,90,101,101,101,2.62649,100,0
u250_00.txt,99,60,4,20,100,100,100,1.38226,100,0
