instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u250_02.txt,102,16,3,20,104,104,104,1.6802,10,0
u250_02.txt,102,16,3,35,103.4,103,104,2.0849,10,0
u250_02.txt,102,16,3,50,103.8,103,104,2.1995,10,0
u250_02.txt,102,16,3,70,104,104,104,2.3346,10,0
u250_02.txt,102,16,3,90,104,104,104,2.6206,10,0
u250_02.txt,102,16,5,20,104,104,104,1.7338,10,0
u250_02.txt,102,16,5,35,103.5,103,104,1.9519,10,0
u250_02.txt,102,16,5,50,103.7,103,104,2.4067,10,0
u250_02.txt,102,16,5,70,104,104,104,2.2951,10,0
u250_02.txt,102,16,5,90,104,104,104,2.5519,10,0
u250_02.txt,102,30,3,20,104,104,104,3.2059,10,0
u250_02.txt,102,30,3,35,103.2,103,104,4.2865,10,0
u250_02.txt,102,30,3,50,103.3,103,104,4.9779,10,0
u250_02.txt,102,30,3,70,104,104,104,4.2467,10,0
u250_02.txt,102,30,3,90,104,104,104,4.8084,10,0
u250_02.txt,102,30,5,20,104,104,104,3.1843,10,0
u250_02.txt,102,30,5,35,103.2,103,104,4.1984,10,0
u250_02.txt,102,30,5,50,103.6,103,104,4.2896,10,0
u250_02.txt,102,30,5,70,104,104,104,4.2382,10,0
u250_02.txt,102,30,5,90,104,104,104,4.8178,10,0
u250_02.txt,102,60,3,20,104,104,104,6.4397,10,0
u250_02.txt,102,60,3,35,103,103,103,8.4078,10,0
u250_02.txt,102,60,3,50,103.1,103,104,10.2973,10,0
u250_02.txt,102,60,3,70,104,104,104,8.6653,10,0
u250_02.txt,102,60,3,90,104,104,104,9.7963,10,0
u250_02.txt,102,60,5,20,104,104,104,6.4479,10,0
u250_02.txt,102,60,5,35,103,103,103,8.0329,10,0
u250_02.txt,102,60,5,50,103.2,103,104,10.0589,10,0
u250_02.txt,102,60,5,70,104,104,104,8.4942,10,0
u250_02.txt,102,60,5,90,104,104,104,9.856,10,0
u250_02.txt,102,100,3,20,104,104,104,10.7077,10,0
u250_02.txt,102,100,3,35,103,103,103,13.7191,10,0
u250_02.txt,102,100,3,50,103,103,103,17.2212,10,0
u250_02.txt,102,100,3,70,104,104,104,14.4146,10,0
u250_02.txt,102,100,3,90,104,104,104,16.4967,10,0
u250_02.txt,102,100,5,20,104,104,104,10.8301,10,0
u250_02.txt,102,100,5,35,103,103,103,13.0019,10,0
u250_02.txt,102,100,5,50,103.1,103,104,15.24,10,0
u250_02.txt,102,100,5,70,104,104,104,14.2732,10,0
u250_02.txt,102,100,5,90,103.8,103,104,17.7182,10,0
