instancia,otimo,pop_inicial,k,porcentagem,media_bins,melhor_bins,pior_bins,media_tempo_s,validos,invalidos
u1000_00.txt,399,16,3,20,403.5,403,404,26.3475,10,0
u1000_00.txt,399,16,3,35,404.8,403,406,31.3468,10,0
u1000_00.txt,399,16,3,50,405.8,405,406,32.0209,10,0
u1000_00.txt,399,16,3,70,407.3,405,408,37.929,10,0
u1000_00.txt,399,16,3,90,407.8,406,410,44.7472,10,0
u1000_00.txt,399,16,5,20,404.2,403,405,24.3846,10,0
u1000_00.txt,399,16,5,35,405.1,404,406,26.8074,10,0
u1000_00.txt,399,16,5,50,406.2,405,408,30.3812,10,0
u1000_00.txt,399,16,5,70,407.6,406,409,38.1745,10,0
u1000_00.txt,399,16,5,90,408.8,406,412,41.3475,10,0
u1000_00.txt,399,30,3,20,403.6,403,404,47.8668,10,0
u1000_00.txt,399,30,3,35,404.2,403,406,54.274,10,0
u1000_00.txt,399,30,3,50,404.9,404,406,60.9773,10,0
u1000_00.txt,399,30,3,70,406.6,405,408,69.4365,10,0
u1000_00.txt,399,30,3,90,407.4,406,409,83.4891,10,0
u1000_00.txt,399,30,5,20,403.9,403,404,45.7248,10,0
u1000_00.txt,399,30,5,35,405,405,405,51.7962,10,0
u1000_00.txt,399,30,5,50,405.8,405,407,57.5511,10,0
u1000_00.txt,399,30,5,70,407.8,407,410,67.044,10,0
u1000_00.txt,399,30,5,90,408.2,406,411,79.3815,10,0
u1000_00.txt,399,60,3,20,403.3,402,404,100.461,10,0
u1000_00.txt,399,60,3,35,403.3,403,404,107.961,10,0
u1000_00.txt,399,60,3,50,404.1,403,405,133.826,10,0
u1000_00.txt,399,60,3,70,406.6,406,407,147.641,10,0
u1000_00.txt,399,60,3,90,406.7,405,408,171.068,10,0
u1000_00.txt,399,60,5,20,403.6,403,404,94.1271,10,0
u1000_00.txt,399,60,5,35,404.5,403,405,112.986,10,0
u1000_00.txt,399,60,5,50,404.9,404,406,121.183,10,0
u1000_00.txt,399,60,5,70,407.2,406,408,149.603,10,0
u1000_00.txt,399,60,5,90,407.8,406,409,164.335,10,0
u1000_00.txt,399,100,3,20,403.3,403,404,158.783,10,0
u1000_00.txt,399,100,3,35,403,402,404,195.586,10,0
u1000_00.txt,399,100,3,50,403.9,403,405,206.896,10,0
u1000_00.txt,399,100,3,70,406,404,407,252.082,10,0
u1000_00.txt,399,100,3,90,406.6,404,408,292.404,10,0
u1000_00.txt,399,100,5,20,403.5,403,404,167.979,10,0
u1000_00.txt,399,100,5,35,404,402,405,199.56,10,0
u1000_00.txt,399,100,5,50,405.1,404,406,200.689,10,0
u1000_00.txt,399,100,5,70,407.1,406,408,235.359,10,0
u1000_00.txt,399,100,5,90,407.1,405,408,317.426,10,0
